name,discount_rate,base_price,price,unit_price_text,arrival_info,rating_total_cnt,reward_cash,image_url,amount,amount_unit,quantity,quantity_unit
"고고새우 손질 쭈꾸미 (냉동), 200g, 3개",,,13200,"(100g당2,200원)",내일(일) 새벽도착 보장,11,660,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/05/15/17/4/74bb505c-2587-4e3c-9546-1857576c7733.jpg,200.0,g,3.0,개
"사랑해어 간편한 손질 주꾸미 (냉동), 800g, 1개",,,14900,"(100g당1,863원)",내일(일) 새벽도착 보장,57,745,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1140859029154285-c80352b6-faef-479e-b1cf-6f2be1106470.jpg,800.0,g,1.0,개
"신선작 쭈꾸미 (냉동), 600g(8미), 1개",,,13500,"(100g당2,250원)",,1,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5826007031702198-53e60e3f-80b9-4e17-962a-f598d0d7fb23.jpg,600.0,g,1.0,개
"올프레시 IQF 주꾸미 (냉동), 500g, 1개",,,8300,"(100g당1,660원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/ixivaa6d/794fe195e8ee45a5b8e52015c7538885.jpg,500.0,g,1.0,개
"올프레시 IQF 주꾸미 (냉동), 500g, 1개",,,7800,"(100g당1,560원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/ixivaa6d/794fe195e8ee45a5b8e52015c7538885.jpg,500.0,g,1.0,개
"바이오션 주꾸미 (냉동), 500g(10~15마리), 1개",16,10640,8920,"(100g당1,784원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/blkfump3/81ba36dc8031448ebc9995fce2154509.jpg,500.0,g,1.0,개
"씨픽 손질 주꾸미 (냉동), 200g(10마리), 2개",,,7180,"(100g당1,795원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/qvul0xzu/29d4e4683f8a459ebee680222db58726.jpg,200.0,g,2.0,개
"바다림 태안 봄제철 생물 쭈꾸미 (냉장), 1kg(8~16미), 1개",,,45710,"(100g당4,571원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/yqowsjwb/c34efbbb8b754cd983b0345241510d61.jpg,1.0,kg,1.0,개
"바다림 태안 봄제철 생물 쭈꾸미 (냉장), 500g(4~8미), 1개",,,24280,"(100g당4,856원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/vc3vtufn/10212eb608b14237ad726fb346574c4d.jpg,500.0,g,1.0,개
"바다림 태안 봄제철 생물 쭈꾸미 (냉장), 500g(4~8미), 1개",,,24280,"(100g당4,856원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/vc3vtufn/10212eb608b14237ad726fb346574c4d.jpg,500.0,g,1.0,개
"피시원 국내산 자연산 생물주꾸미 (냉장), 1kg(8~16미), 1박스",,,57900,"(100g당5,790원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/e5r3fmw1/84dda094578a4ae1a2745ce75745b4df.jpg,1.0,kg,1.0,박스
"피시원 국내산 자연산 주꾸미 (냉장), 1kg(8~16미), 1박스",,,52900,"(100g당5,290원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/vszv695e/ce057f739ecb4dafba83fad51c27b296.jpg,1.0,kg,1.0,박스
"피시원 국내산 자연산 생물주꾸미 (냉장), 500g(3~8미), 1박스",,,30900,"(100g당6,180원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/9pkhiz6d/378dc862a7ec4d1ea78d0f5f8c79c405.jpg,500.0,g,1.0,박스
"피시원 국내산 자연산 주꾸미 (냉장), 500g(3~8미), 1박스",,,27900,"(100g당5,580원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/lgdiunph/b3d48c3c91324bac8ace07b5a24ceda7.jpg,500.0,g,1.0,박스
"피시원 국내산 자연산 생물주꾸미 (냉장), 1kg(8~16미), 1박스",,,57900,"(100g당5,790원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/e5r3fmw1/84dda094578a4ae1a2745ce75745b4df.jpg,1.0,kg,1.0,박스
"항공직송 생물 손질주꾸미 (냉장), 300g, 1팩",,,8400,"(100g당2,800원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/yxu4l676/c6df763e0e8a4d0698190e1070c03762.jpg,300.0,g,1.0,팩
"항공직송 생물 손질주꾸미 (냉장), 300g, 1팩",,,8400,"(100g당2,800원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/yxu4l676/c6df763e0e8a4d0698190e1070c03762.jpg,300.0,g,1.0,팩
"씨픽 손질 주꾸미 (냉동), 200g(4마리), 2개",,,7700,"(100g당1,925원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/bb6v1olv/8ff29a86197c4a839ae0e37d250fadd1.jpg,200.0,g,2.0,개
"씨픽 손질 주꾸미 (냉동), 200g(15마리), 2개",,,7700,"(100g당1,925원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/uasnr3d4/2ce5e3cdd62d4f7bb5c6d747f3321645.jpg,200.0,g,2.0,개
"씨픽 손질 주꾸미 (냉동), 200g(6마리), 2개",,,7700,"(100g당1,925원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/mpqlukkv/438e31b1478e46488c4141a045b7245e.jpg,200.0,g,2.0,개
"씨픽 손질 주꾸미 (냉동), 200g(8마리), 2개",,,7700,"(100g당1,925원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/fbak5usq/10f3c34d09c540a69f8819e870d02362.jpg,200.0,g,2.0,개
"고마워 절단쭈꾸미 (냉동), 500g(L), 1개",,,8990,"(100g당1,798원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/uj10yfou/674eefa6461e43e2bf515c961378cad2.jpg,500.0,g,1.0,개
"고마워 통통 쭈꾸미 (냉동), 800g(38~42미), 1개",,,12900,"(100g당1,613원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/gseh9kri/9cd3b523f2a9411c84b999eea82f2619.jpg,800.0,g,1.0,개
"고마워 통통 쭈꾸미 (냉동), 800g(60~65미), 1개",,,12900,"(100g당1,613원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/k3zmh09r/cbb2923003544c4985205af92e4a1d17.jpg,800.0,g,1.0,개
"고마워 IQF 통통 쭈꾸미 (냉동), 800g(22~26미), 1개",,,11900,"(100g당1,488원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/posuf9kx/35d3a64b11434f1ab95094f2276e10fa.jpg,800.0,g,1.0,개
"고마워 절단쭈꾸미 (냉동), 500g(M), 1개",,,8990,"(100g당1,798원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/hfslrmgy/d402a2d24f61484eb19b18dc4ae6c600.jpg,500.0,g,1.0,개
"고마워 IQF 통통 쭈꾸미 (냉동), 800g(30~34미), 1개",,,12900,"(100g당1,613원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/s6s9l0cm/3dc53e64c3564c1e8a8764bee639d465.jpg,800.0,g,1.0,개
"고고새우 쫄깃쫄깃 손질 절단쭈꾸미 (냉동), 800g(L), 1개",,,16900,"(100g당2,113원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/t4jkvyiw/35d7aeb7fb644ec2ba1f8299796d92b2.jpg,800.0,g,1.0,개
"고고새우 쫄깃쫄깃 손질 절단쭈꾸미 (냉동), 800g(M), 1개",,,16500,"(100g당2,063원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/lhjxgzp6/3447b4a5b5f84ca88991fa528795e70b.jpg,800.0,g,1.0,개
"고고새우 쫄깃쫄깃 손질 절단쭈꾸미 (냉동), 800g(L), 1개",,,16900,"(100g당2,113원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/t4jkvyiw/35d7aeb7fb644ec2ba1f8299796d92b2.jpg,800.0,g,1.0,개
"고고새우 손질 쭈꾸미 (냉동), 200g, 3개",,,13200,"(100g당2,200원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/05/15/17/4/74bb505c-2587-4e3c-9546-1857576c7733.jpg,200.0,g,3.0,개
"The더착한 절단쭈꾸미 (냉동), 1kg, 1개",,,15500,"(100g당1,550원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/02/23/18/9/20ccff42-4aa9-4283-a87d-b0e76864b471.jpg,1.0,kg,1.0,개
"바이오션 주꾸미 (냉동), 500g(20~25마리), 1개",,,8920,"(100g당1,784원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/02/23/11/7/2111137c-8ce3-48b3-b3ee-ac381ae727c9.jpg,500.0,g,1.0,개
"바이킹마켓 쭈꾸미 (냉동), 200g, 1개",,,8300,"(100g당4,150원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/02/13/18/4/95e043b3-fa69-4d51-a316-dfd94f16ad39.jpg,200.0,g,1.0,개
"바이오션 절단주꾸미 (냉동), 900g(중), 1개",,,16280,"(100g당1,809원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/02/13/15/1/0287083d-f8e4-4d20-b8a0-8bbbf5d7b237.jpg,900.0,g,1.0,개
"바이오션 절단주꾸미 (냉동), 900g(대), 1개",,,16280,"(100g당1,809원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/02/13/15/1/addddeb5-ff15-4d9a-9e19-3ad853a78e23.jpg,900.0,g,1.0,개
"깨끗이 손질된 쭈꾸미 (냉동), 3개, 200g",,,10040,"(100g당1,673원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/12/06/13/3/9228fbf9-bee0-4348-b439-513501ead4f8.jpg,3.0,개,200.0,g
"어부심 서해안 산지직송 자연산 햇 주꾸미 (냉장), 500g(4~8미), 1개",,,23500,"(100g당4,700원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4051708394519957-194e5f85-e21d-44e7-bb64-f37885d9a0f3.jpg,500.0,g,1.0,개
"어부심 서해안 산지직송 자연산 햇 주꾸미 (냉장), 1kg(8~16미), 1개",,,49800,"(100g당4,980원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2152574279753980-4d1cf690-6ede-4cf0-8269-e340359439f3.jpg,1.0,kg,1.0,개
"살맛나요 싱싱한 상태로 얼린 통주꾸미 (냉동), 1kg, 1팩",,,16000,"(100g당1,600원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/11/24/18/3/4f7baa84-215c-4e2a-89ff-180e3598bc17.jpg,1.0,kg,1.0,팩
"살맛나요 싱싱한 상태로 얼린 손질주꾸미 (냉동), 1kg, 1팩",,,18300,"(100g당1,830원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/11/24/18/4/c0414987-a92b-4c33-b501-423e6bac21c2.jpg,1.0,kg,1.0,팩
"맑은물에 전통식품 인증 정학님 전통 청국장, 160g, 4개",,,13500,"(100g당2,109원)",내일(일) 새벽도착 보장,1846,675,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/11/03/16/7/e69a8697-666c-4936-8453-520108e50ccc.jpg,160.0,g,4.0,개
"맑은물에 구수한 청국장, 5입, 200g",,,11000,"(100g당1,100원)",내일(일) 새벽도착 보장,2215,510,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/11/08/9/2/17714383-9379-42c5-9625-1eddd18f2334.jpg,5.0,입,200.0,g
"프레시오늘 냄새 약하고 영양가득 진한 윤성순장모님 청국장, 160g, 2개",,,8800,"(100g당2,750원)",내일(일) 새벽도착 보장,1317,440,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4680945360089537-2dc4bfd5-7787-4bf3-b760-bfec9ea898e2.jpg,160.0,g,2.0,개
"맑은물에 파주 장단콩 국산 청국장 2입, 400g, 1개",,,7900,"(100g당1,975원)",내일(일) 새벽도착 보장,676,365,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1213133210178812-5b940424-9427-4fdd-ac9d-ff888c9f0c71.jpg,400.0,g,1.0,개
"권기옥 명인 웃말 황토방 청국장, 200g, 1개",5,7000,6640,"(100g당3,320원)",내일(일) 새벽도착 보장,5105,332,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5054352242068759-9f2a63ec-a089-4c88-a008-e563da54170e.jpg,200.0,g,1.0,개
"맑은물에 청국장, 1kg, 1개",,,7500,(100g당750원),내일(일) 새벽도착 보장,84,338,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/haxs5f0j/4b0f0c48d6934a499fc5b39aae04a86c.jpg,1.0,kg,1.0,개
"담가 전통 청국장, 500g, 1개",,,10000,"(100g당2,000원)",내일(일) 새벽도착 보장,690,436,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1659100381766443-ce31c252-ba46-450e-a0f2-27e40d454fb6.jpg,500.0,g,1.0,개
"맑은물에 정학님 전통 청국장, 160g, 2개",,,7500,"(100g당2,344원)",내일(일) 새벽도착 보장,3688,375,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2093884799198868-7c04b077-3cee-472c-be95-6631faf96eda.jpg,160.0,g,2.0,개
"풀스키친 우리콩 전통청국장, 1kg, 1개",,,21990,"(100g당2,199원)",내일(일) 새벽도착 보장,11,1100,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/xuyxq6ys/c2bc64cd762e4e23a91d8397d53209aa.jpg,1.0,kg,1.0,개
"맥 조선 간장 생청국장, 160g, 3개",,,15300,"(100g당3,188원)",내일(일) 새벽도착 보장,106,765,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/09/10/14/6/f7dddc43-2e83-424d-bb4f-499185d54fef.jpg,160.0,g,3.0,개
"맥 전통식품 인증 청국장, 180g, 3개",,,16800,"(100g당3,111원)",내일(일) 새벽도착 보장,300,840,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/09/10/14/4/556ab132-cfc1-49c2-88c8-d69942cfce03.jpg,180.0,g,3.0,개
"담가 묵은지 청국장, 200g, 3개",,,18600,"(100g당3,100원)",내일(일) 새벽도착 보장,172,795,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1622584762915907-45e75cc1-71f8-495c-9e70-e25c6cdebee4.jpg,200.0,g,3.0,개
"맑은물에 정학님 전통 청국장, 1kg, 1개",,,22000,"(100g당2,200원)",내일(일) 새벽도착 보장,668,1100,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1139255393895121-8ef58990-3391-4379-baca-52ab14f36211.jpg,1.0,kg,1.0,개
"순창문옥례식품 전통식품 인증 우리콩 청국장, 3개, 200g",,,12000,"(100g당2,000원)",내일(일) 새벽도착 보장,112,600,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2366818153230141-3cd316d9-0841-4800-83e6-caaea2e34f02.jpg,3.0,개,200.0,g
"담가 묵은지청국장, 500g, 1개",,,14000,"(100g당2,800원)",내일(일) 새벽도착 보장,251,630,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1830686912301911-60feb82f-327b-4937-8ac6-45772527ad43.jpg,500.0,g,1.0,개
"프레시오늘 냄새 약하고 영양가득 진하고 고소한 윤성순장모님 서리태청국장, 160g, 2개",,,14600,"(100g당4,563원)",내일(일) 새벽도착 보장,47,730,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4680819021490460-02b019bd-cd50-4cde-8b58-a3dfa0938451.jpg,160.0,g,2.0,개
"김구원선생 장단콩으로 만든 청국장, 180g, 2개",,,9000,"(100g당2,500원)",내일(일) 새벽도착 보장,264,450,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1603351346558871-050da8ae-7061-46b6-bce8-5b380354065e.jpg,180.0,g,2.0,개
"콜 부석태 청국장, 150g, 1개",,,6600,"(100g당4,400원)",내일(일) 새벽도착 보장,143,330,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/iitc2a7m/5da3aa4884e9478e8f726952b7397ade.jpg,150.0,g,1.0,개
"풀무원국산콩 생청국장, 190g, 1개",,,5780,"(100g당3,042원)",내일(일) 새벽도착 보장,1592,289,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3595516110111-9a589403-3dc5-4740-bf29-b28a56dc573c.JPG,190.0,g,1.0,개
"다담 청국장 양념, 530g, 1개",41,6980,4110,(100g당775원),내일(일) 새벽도착 보장,5386,205,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1916461931272729-2b288ea9-3c90-4fd9-b792-522dab284aa5.jpg,530.0,g,1.0,개
"풀무원 찬양념 생청국장, 190g, 1개",11,4280,3780,"(100g당1,989원)",내일(일) 새벽도착 보장,172,189,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/10/29/3852571743/1e3b8b16-b03d-45f1-b677-b3f4e00f6316.jpg,190.0,g,1.0,개
"풀무원 생청국장, 190g, 1개",17,4050,3340,"(100g당1,758원)",내일(일) 새벽도착 보장,2328,167,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/ibzywhbn/fafa38e448eb487da00bc7ff681dead3.jpg,190.0,g,1.0,개
"곰곰 구수한 청국장, 160g, 1개",,,3670,"(100g당2,294원)",내일(일) 새벽도착 보장,3861,184,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8919367795162161-964478e0-d6b8-4472-a3bd-0970c554e1ff.jpg,160.0,g,1.0,개
"맑은물에 청국장, 200g, 1개",,,1620,(100g당810원),내일(일) 새벽도착 보장,714,73,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3565403276381539-154dca36-b85f-42ad-905d-2d2e1ac56ded.jpg,200.0,g,1.0,개
"서일농원 서분례 명인 명인청국장, 110g, 4팩",,,16000,"(100g당3,636원)",,1298,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/11042913888040039-0f534cf7-7a4c-4f47-ac15-3e3e0e541ac3.jpg,110.0,g,4.0,팩
"프레시오늘 냄새 약하고 영양가득 진한 윤성순장모님 청국장, 160g, 2개",,,8800,"(100g당2,750원)",,121,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4680945360089537-2dc4bfd5-7787-4bf3-b760-bfec9ea898e2.jpg,160.0,g,2.0,개
"풀무원 찬양념 생청국장, 190g, 1개",5,3980,3780,"(100g당1,989원)",,1,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/10/29/3852571743/1e3b8b16-b03d-45f1-b677-b3f4e00f6316.jpg,190.0,g,1.0,개
"담가 전통 청국장, 500g, 1개",,,10000,"(100g당2,000원)",,1,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1659100381766443-ce31c252-ba46-450e-a0f2-27e40d454fb6.jpg,500.0,g,1.0,개
"맑은물에 청국장, 200g, 1개",,,1620,(100g당810원),,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3565403276381539-154dca36-b85f-42ad-905d-2d2e1ac56ded.jpg,200.0,g,1.0,개
"맑은물에 청국장, 1kg, 1개",,,7500,(100g당750원),,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/haxs5f0j/4b0f0c48d6934a499fc5b39aae04a86c.jpg,1.0,kg,1.0,개
"유기농마루 유기가공식품 인증 청국장 4개입 (냉동), 800g, 1개",,,26900,"(100g당3,363원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/4yagnbld/a65417b08e7640bcb0406d2063b3c37c.jpg,800.0,g,1.0,개
"유기농마루 유기가공식품 인증 청국장 4개입 (냉동), 800g, 1개",,,26900,"(100g당3,363원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/4yagnbld/a65417b08e7640bcb0406d2063b3c37c.jpg,800.0,g,1.0,개
"풀무원 생청국장, 190g, 1개",17,4050,3340,"(100g당1,758원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/ibzywhbn/fafa38e448eb487da00bc7ff681dead3.jpg,190.0,g,1.0,개
"맑은물에 구수한 청국장, 5입, 200g",,,11000,"(100g당1,100원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/11/08/9/2/17714383-9379-42c5-9625-1eddd18f2334.jpg,5.0,입,200.0,g
"곰곰 구수한 청국장, 160g, 1개",,,3670,"(100g당2,294원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8919367795162161-964478e0-d6b8-4472-a3bd-0970c554e1ff.jpg,160.0,g,1.0,개
"서일농원 서분례 명인 명인청국장, 110g, 4팩",,,16000,"(100g당3,636원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/11042913888040039-0f534cf7-7a4c-4f47-ac15-3e3e0e541ac3.jpg,110.0,g,4.0,팩
"김구원선생 장단콩으로 만든 청국장, 180g, 2개",,,9000,"(100g당2,500원)",,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1603351346558871-050da8ae-7061-46b6-bce8-5b380354065e.jpg,180.0,g,2.0,개
"맑은물에 정학님 전통 청국장, 160g, 2개",,,7500,"(100g당2,344원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2093884799198868-7c04b077-3cee-472c-be95-6631faf96eda.jpg,160.0,g,2.0,개
"권기옥 명인 웃말 황토방 청국장, 200g, 1개",5,7000,6640,"(100g당3,320원)",,,,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5054352242068759-9f2a63ec-a089-4c88-a008-e563da54170e.jpg,200.0,g,1.0,개
"권기옥 명인 웃말 황토방 청국장, 200g, 4개입",5,22800,21640,"(100g당2,705원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/72363983839622-e6caf1aa-9f0e-4c6e-bf75-566c3965f456.jpg,200.0,g,4.0,개입
"풀무원국산콩 생청국장, 190g, 1개",,,5780,"(100g당3,042원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3595516110111-9a589403-3dc5-4740-bf29-b28a56dc573c.JPG,190.0,g,1.0,개
"다담 청국장 양념, 1개, 530g",25,5480,4110,(100g당775원),,,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1916461931272729-2b288ea9-3c90-4fd9-b792-522dab284aa5.jpg,1.0,개,530.0,g
"맑은물에 전통식품 인증 정학님 전통 청국장, 160g, 4개",,,13500,"(100g당2,109원)",,,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/11/03/16/7/e69a8697-666c-4936-8453-520108e50ccc.jpg,160.0,g,4.0,개
"맑은물에 파주 장단콩 국산 청국장 2입, 400g, 1개",,,7900,"(100g당1,975원)",,,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1213133210178812-5b940424-9427-4fdd-ac9d-ff888c9f0c71.jpg,400.0,g,1.0,개
"간편하게 끓이는 행복마님 전통 청국장 (냉동), 150g, 3팩",,,12900,"(100g당2,867원)",,,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/08/27/12/1/0ed559de-cf4c-4d63-87dc-1443c64612a2.jpg,150.0,g,3.0,팩
"풀스키친 국산콩 생청국장 찌개용, 1개, 2kg",,,36800,"(100g당1,840원)",,5,,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/26/18/7/dd62f6ed-40c3-468a-9642-017c8a94b3ac.jpg,1.0,개,2.0,kg
"프레시오늘 신선냉장 국내산 100% 장단콩 냄새 약하고 영양가득 진하고 고소한 서리태청국장, 160g, 5개",,,34600,"(100g당4,325원)",,48,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5992666361428103-bd0f09b9-90a0-4c9b-9887-d5e5ea28c6de.jpg,160.0,g,5.0,개
"프레시오늘 신선냉장 국내산 100% 장단콩 냄새 약하고 영양가득 진한 청국장, 160g, 5개",,,22000,"(100g당2,750원)",,64,,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6605079733099978-457e317d-b53b-4a25-806f-743eb95c7e5d.jpg,160.0,g,5.0,개
"담가 차돌박이 묵은지청국장 (냉동), 230g, 2개",,,14320,"(100g당3,113원)",,22,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/09/10/18/1/81db5702-2009-478c-a0d3-d20be95c5668.jpg,230.0,g,2.0,개
"순창문옥례식품 전통식품 인증 우리콩 청국장, 3개, 200g",,,12000,"(100g당2,000원)",,9,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2366818153230141-3cd316d9-0841-4800-83e6-caaea2e34f02.jpg,3.0,개,200.0,g
"풀스키친 생청국장, 1개, 2kg",,,20500,"(100g당1,025원)",,3,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/10/26/18/1/98704b9c-2442-446d-8d57-dfe062174720.jpg,1.0,개,2.0,kg
"프레시오늘 신선냉장 국내산 100% 장단콩 냄새 약하고 영양가득 진하고 고소한 서리태청국장, 160g, 2개",,,14600,"(100g당4,563원)",,195,,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4680819021490460-02b019bd-cd50-4cde-8b58-a3dfa0938451.jpg,160.0,g,2.0,개
"담가 묵은지청국장, 500g, 1개",,,14000,"(100g당2,800원)",,170,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1830686912301911-60feb82f-327b-4937-8ac6-45772527ad43.jpg,500.0,g,1.0,개
"담가 묵은지 청국장, 200g, 3개",,,18600,"(100g당3,100원)",,184,,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1622584762915907-45e75cc1-71f8-495c-9e70-e25c6cdebee4.jpg,200.0,g,3.0,개
